Feature,Importance
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001834558&type=8-K&dateb=20240607&owner=include&count=10,8.125844592521074e-05
cat__disclosure_date_2023-08-14,8.123258588564336e-05
cat__disclosure_date_2022-09-10,8.117768740742468e-05
cat__company_name_Cobalt Transit Logistics Holdings Inc.,8.109560813314265e-05
cat__company_name_SubsurfaceStrata Petroleum Corp.,8.084077887952185e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001685819&type=8-K&dateb=20210419&owner=include&count=10,8.083571914057406e-05
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2021/09/INQ-2021-00790,8.082610512253004e-05
cat__stock_ticker_y_ATL1,8.077053879156274e-05
cat__company_name_Valor Baltic Brands SE,8.061961185665193e-05
cat__data_source_secondary_https://www.eriksson-group-inc.com/newsroom/2023/03/security-update,8.056675909867578e-05
cat__company_name_Matsuda Development Holdings Inc.,8.050019898387544e-05
cat__disclosure_date_2025-04-27,8.047253129808816e-05
cat__notes_y_Settlement includes class-action preliminary agreement of $0.8M,8.04201238867569e-05
cat__data_source_primary_https://blog.talosintelligence.com/2021/05/turin-construction-s-campaign.html,8.037352903868586e-05
cat__company_name_Tempest Helix Systems Co.,8.03154443235808e-05
cat__disclosure_date_2023-07-07,8.023526048808472e-05
cat__disclosure_date_2023-09-27,8.021748954029808e-05
cat__discovery_date_2023-06-22,8.017531452209034e-05
cat__disclosure_date_2023-11-28,8.014403586892495e-05
cat__data_source_secondary_https://therecord.media/2024/08/12/liverpool-capital-group-p-breached,8.008036027229413e-05
cat__discovery_date_2021-05-12,8.002757966880064e-05
cat__company_name_Edmonton Markets Holdings Inc.,7.987630437980694e-05
cat__company_name_Archer Code Microsystems Group Inc.,7.980439870658272e-05
cat__disclosure_date_2024-05-05,7.971762788723049e-05
cat__disclosure_date_2023-03-31,7.960786799135564e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2023/12/INQ-2023-00608,7.958399901224485e-05
cat__company_name_Helix Vertex Medical Co.,7.9542846497788e-05
cat__company_name_Lindgren University Corp.,7.943974500990198e-05
cat__disclosure_date_2024-03-17,7.942361710896824e-05
cat__data_source_primary_https://therecord.media/2025/08/18/seoul-microsystems-co-ltd-breached,7.937709415601345e-05
cat__disclosure_date_2022-01-23,7.931731897130938e-05
cat__discovery_date_2024-09-16,7.928785527122605e-05
cat__disclosure_date_2025-04-07,7.928495944969456e-05
cat__disclosure_date_2021-06-01,7.921595759747006e-05
cat__discovery_date_2021-11-14,7.902488919669206e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001249119&type=8-K&dateb=20250623&owner=include&count=10,7.902147017599275e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001946622&type=8-K&dateb=20230216&owner=include&count=10,7.901226697834896e-05
cat__stock_ticker_y_GUTI.CO,7.897774359299726e-05
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2024/04/INQ-2024-00418,7.891559218279263e-05
cat__discovery_date_2025-12-09,7.887372044802004e-05
cat__disclosure_date_2025-12-17,7.886732768145238e-05
cat__disclosure_date_2024-05-09,7.880909495468628e-05
cat__disclosure_date_2025-03-28,7.876792151947065e-05
cat__company_name_Endeavor Element Ventures Corp.,7.873491250465365e-05
cat__stock_ticker_x_BRIS.L,7.861981408290904e-05
cat__disclosure_date_2025-09-20,7.853379271683086e-05
cat__company_name_Keystone Patriot Partners SAS,7.847077454365428e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2024/10/INQ-2024-00491,7.839029027819872e-05
cat__disclosure_date_2022-06-18,7.832497728188754e-05
cat__discovery_date_2021-01-16,7.822915706551626e-05
cat__discovery_date_2023-09-23,7.81256809578558e-05
cat__disclosure_date_2023-11-01,7.801776533450787e-05
cat__notes_x_Concurrent with public CVE disclosure (CVE-2022-2022-11058),7.791552231010106e-05
cat__notes_Stock halted for 8 hours on disclosure day per exchange circuit breaker,7.788397138639776e-05
cat__data_source_secondary_https://www.bfdi.bund.de/decisions/2025/09/INQ-2025-00083,7.788311760637356e-05
cat__disclosure_date_2025-02-27,7.781500299832422e-05
cat__data_source_secondary_https://www.edpb.europa.eu/decisions/2021/08/INQ-2021-00721,7.77110947923612e-05
cat__data_source_secondary_https://www.aepd.es/decisions/2023/10/INQ-2023-00470,7.768505879232585e-05
cat__stock_ticker_y_NAS1,7.760380295844718e-05
cat__discovery_date_2022-07-27,7.757759534458474e-05
cat__stock_ticker_y_DEAL,7.754834683312087e-05
cat__disclosure_date_2021-04-23,7.754491467471167e-05
cat__disclosure_date_2024-10-23,7.753388119759642e-05
cat__discovery_date_2023-11-14,7.745321800122758e-05
cat__disclosure_date_2023-02-01,7.74214258543338e-05
cat__data_source_primary_https://www.mandiant.com/resources/blog/insightstrategy-cons-incident-response-2023,7.741293814281868e-05
cat__data_source_primary_https://www.valor-consult-advisory-ho.com/newsroom/2025/05/security-update,7.740140533076774e-05
cat__discovery_date_2021-06-16,7.740123794240829e-05
cat__company_name_Polaris Mantis Genomics Holdings PLC,7.738450709189867e-05
cat__discovery_date_2022-11-01,7.736117946419655e-05
cat__stock_ticker_y_VDR.DE,7.732365901195908e-05
cat__data_source_primary_https://www.frontier-metal-systems-gr.com/newsroom/2022/09/security-update,7.730691193699679e-05
cat__notes_y_Insurance claim partially denied; payout reflects negotiated settlement at 52% of claim,7.730477075282658e-05
cat__disclosure_date_2021-09-17,7.725208543119163e-05
cat__company_name_Pacific Value Retail Co.,7.717389644990132e-05
cat__company_name_Irving Analytics Inc.,7.714876947862311e-05
cat__discovery_date_2022-01-03,7.710500004967325e-05
cat__discovery_date_2025-08-18,7.692460765238334e-05
cat__disclosure_date_2025-01-27,7.683929952516148e-05
cat__company_name_Lindgren Corp Group Inc.,7.683403940433294e-05
cat__data_source_primary_https://www.ico.org.uk/decisions/2024/01/INQ-2024-00523,7.682368036300947e-05
cat__company_name_Atlanta Therapeutics Corp.,7.67648553226571e-05
cat__data_source_secondary_https://www.flynn-holdings-group-ltd.com/newsroom/2024/07/security-update,7.67540101759699e-05
cat__data_source_secondary_https://www.aldridge-diagnostics-grou.com/newsroom/2021/07/security-update,7.673686571898294e-05
cat__data_source_secondary_https://www.goodsluxe-distribution-gr.com/newsroom/2023/08/security-update,7.670449307682292e-05
cat__disclosure_date_2026-01-27,7.669624832307103e-05
cat__notes_y_Costs allocated across FY2025 and FY2026 per company 10-K,7.666211441916778e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001458535&type=8-K&dateb=20230311&owner=include&count=10,7.65931988882917e-05
cat__company_name_Eclipse Wolverine Administration Corp.,7.654548426988363e-05
cat__stock_ticker_x_LAMB.AX,7.648647331268851e-05
cat__stock_ticker_x_JENS,7.644493978547461e-05
cat__discovery_date_2023-06-05,7.639352842041574e-05
cat__discovery_date_2023-11-04,7.634957420945173e-05
cat__stock_ticker_x_PROV.TO,7.633543310440395e-05
cat__discovery_date_2025-03-05,7.608724079921983e-05
cat__data_source_primary_https://www.crowdstrike.com/blog/martquick-commerce-a-intrusion-analysis-2021/,7.60619179351378e-05
cat__stock_ticker_x_CARV.AS,7.59224602891046e-05
cat__company_name_TheraClinical Medical Co.,7.575803781045364e-05
cat__company_name_Talon Paladin BioSciences Co. Ltd.,7.574143595730631e-05
cat__stock_ticker_y_VCS,7.570888642136724e-05
cat__disclosure_date_2021-11-05,7.570777952092772e-05
cat__data_source_primary_https://therecord.media/2021/04/09/pittsburgh-products-corp-breached,7.57010708516524e-05
cat__discovery_date_2021-03-13,7.567639643483156e-05
cat__discovery_date_2024-01-13,7.566947104288781e-05
cat__company_name_Crest Vertex Construction AG,7.56213257805051e-05
cat__company_name_Graham Fabrication Corp.,7.559458090658189e-05
cat__disclosure_date_2023-10-30,7.552441288257075e-05
cat__data_source_secondary_https://www.haifa-studios-ltd.com/newsroom/2024/07/security-update,7.552192035676561e-05
cat__notes_x_Concurrent with public CVE disclosure (CVE-2021-2021-57524),7.54513499626651e-05
cat__data_source_primary_https://www.aepd.es/decisions/2023/06/INQ-2023-00155,7.544139793978412e-05
cat__discovery_date_2025-07-02,7.544113763830552e-05
cat__data_source_primary_https://www.endeavor-element-ventures.com/newsroom/2025/12/security-update,7.532505031444184e-05
cat__company_name_Flynn Pharmaceuticals Co. Ltd.,7.531525044696265e-05
cat__data_source_primary_https://www.mandiant.com/resources/blog/vista-metro-agency-s-incident-response-2022,7.530614080050576e-05
cat__data_source_primary_https://www.theregister.com/2025/09/21/vertex-thera-labs-in_security_incident/,7.525158629130882e-05
cat__discovery_date_2023-09-09,7.522987424326663e-05
cat__stock_ticker_x_HARB.L,7.506088284962887e-05
cat__company_name_Coleman Therapeutics Corp.,7.501883126640771e-05
cat__data_source_primary_https://www.edpb.europa.eu/decisions/2024/05/INQ-2024-00284,7.498424933049493e-05
cat__company_name_Monroe Production Holdings Inc.,7.494098618285162e-05
cat__discovery_date_2025-02-01,7.493737301237925e-05
cat__company_name_DrillOre Exploration Corp.,7.492729486186733e-05
cat__stock_ticker_x_TST,7.489594851050792e-05
cat__disclosure_date_2026-04-02,7.484202328933555e-05
cat__company_name_Chen Staffing Group Inc.,7.483069308948347e-05
cat__data_source_secondary_https://www.ico.org.uk/decisions/2025/12/INQ-2025-00492,7.480512809007713e-05
cat__discovery_date_2023-05-27,7.480459246066063e-05
cat__data_source_primary_https://www.liverpool-capital-group-p.com/newsroom/2024/12/security-update,7.473450301555973e-05
cat__data_source_primary_https://blog.talosintelligence.com/2025/02/riskcapital-investme-campaign.html,7.47126709693559e-05
cat__company_name_Jacksonville Labs Inc.,7.469554227919868e-05
cat__discovery_date_2023-07-15,7.46767511579702e-05
cat__company_name_Turin Department S.p.A.,7.458805629869465e-05
cat__disclosure_date_2021-10-10,7.457531812870756e-05
cat__company_name_Atlanta Components Holdings Inc.,7.456394551283218e-05
cat__notes_x_Previously breached in 2024; confirmed as separate campaign,7.452502946612403e-05
cat__company_name_Keller Healthcare Pty Ltd.,7.445667136773061e-05
cat__data_source_secondary_https://unit42.paloaltonetworks.com/threat-brief-gridbyte-platforms-c-2022/,7.444120030199996e-05
cat__discovery_date_2024-06-23,7.443412117476224e-05
cat__notes_y_Direct costs confirmed via SEC 8-K filing on 2025-06-27,7.442536935637501e-05
cat__disclosure_date_2023-02-17,7.440820612913802e-05
cat__disclosure_date_2022-01-13,7.439822564418419e-05
cat__stock_ticker_y_PCD,7.431306539560026e-05
cat__data_source_secondary_https://www.bfdi.bund.de/decisions/2024/10/INQ-2024-00272,7.425185988913271e-05
cat__stock_ticker_y_HEAL.MC,7.420260758110064e-05
cat__disclosure_date_2023-06-06,7.41147130600118e-05
cat__discovery_date_2022-11-23,7.410781061590002e-05
cat__stock_ticker_x_LIND,7.410171717540878e-05
cat__company_name_Aldridge Diagnostics Group PLC,7.409728378516134e-05
cat__data_source_primary_https://krebsonsecurity.com/2025/10/anderson-securities--breach-exposes-data/,7.407525208019575e-05
cat__data_source_primary_https://www.logictrace-technologies-p.com/newsroom/2025/12/security-update,7.40709268905792e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2023/11/INQ-2023-00268,7.404613680216054e-05
cat__stock_ticker_x_BELF.L,7.399733222306795e-05
cat__stock_ticker_y_LWS.DU,7.385963294350143e-05
cat__stock_ticker_x_ORLA.JO,7.384895866164432e-05
cat__discovery_date_2023-09-30,7.379285075925706e-05
cat__data_source_primary_https://www.theregister.com/2021/07/21/livemedia-production_security_incident/,7.37923523476241e-05
cat__stock_ticker_y_ZEN1.L,7.374589891048014e-05
cat__disclosure_date_2025-07-18,7.369406195143433e-05
cat__disclosure_date_2025-12-11,7.361368302910928e-05
cat__disclosure_date_2026-01-14,7.361310441868041e-05
cat__data_source_primary_https://www.boston-entertainment-inc.com/newsroom/2025/03/security-update,7.359719634284673e-05
cat__company_name_StructDynamic Defense Corp.,7.356435676948985e-05
cat__stock_ticker_x_RMM.MX,7.345681686164237e-05
cat__data_source_primary_https://www.jasper-creative-studios-p.com/newsroom/2023/06/security-update,7.345674340836412e-05
cat__notes_y_Regulatory fine reduced 27% on appeal based on demonstrated remediation,7.34152968292374e-05
cat__company_name_Aldridge Office Group Inc.,7.34047293073722e-05
cat__disclosure_date_2022-06-10,7.333679563516076e-05
cat__discovery_date_2023-08-02,7.328123318172915e-05
cat__stock_ticker_x_COMP.IR,7.323234181019462e-05
cat__disclosure_date_2024-09-03,7.319636057679364e-05
cat__data_source_primary_https://www.okonkwo-schools-co.com/newsroom/2021/07/security-update,7.316670871092493e-05
cat__company_name_Titan Tempest Production SA,7.316658500766771e-05
cat__stock_ticker_y_SYNC,7.300316967901066e-05
cat__data_source_primary_https://therecord.media/2021/01/19/keystone-bond-bancorp-srl-breached,7.299912914674893e-05
cat__stock_ticker_y_PNL,7.298934965149816e-05
cat__stock_ticker_x_SPEC,7.298878572195611e-05
cat__disclosure_date_2022-03-29,7.295422267212291e-05
cat__discovery_date_2023-03-30,7.29019129533296e-05
cat__company_name_Frontier Orbit Partners Inc.,7.287055264896846e-05
cat__discovery_date_2025-04-25,7.278114034563791e-05
cat__data_source_primary_https://therecord.media/2023/02/07/yamamoto-defense-group-in-breached,7.269231692528836e-05
cat__company_name_Gallagher Bank Inc.,7.268472695846902e-05
cat__data_source_primary_https://www.aepd.es/decisions/2025/10/INQ-2025-00291,7.267935814099188e-05
cat__discovery_date_2021-12-03,7.267383007429474e-05
cat__discovery_date_2023-06-23,7.267245045418705e-05
cat__disclosure_date_2023-04-26,7.261563198490571e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001869728&type=8-K&dateb=20250310&owner=include&count=10,7.250173848561321e-05
cat__disclosure_date_2025-09-26,7.240759959721147e-05
cat__discovery_date_2024-11-10,7.239405412449433e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001620440&type=8-K&dateb=20210607&owner=include&count=10,7.228281252819957e-05
cat__disclosure_date_2023-09-24,7.225818614156959e-05
cat__discovery_date_2021-11-23,7.224428036819239e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001716881&type=8-K&dateb=20230125&owner=include&count=10,7.213411497572277e-05
cat__data_source_primary_https://krebsonsecurity.com/2022/09/houston-management-i-breach-exposes-data/,7.198381269440447e-05
cat__company_name_Toulouse Capital SA,7.174277823283242e-05
cat__company_name_Dresden Group AG,7.173118197232239e-05
cat__discovery_date_2024-10-04,7.170185861603898e-05
cat__data_source_primary_https://www.epoch-maple-production-co.com/newsroom/2025/10/security-update,7.165309672627684e-05
cat__data_source_secondary_https://www.theregister.com/2022/12/26/abbott-stores-holdin_security_incident/,7.157432804509974e-05
cat__stock_ticker_x_SCHN.VI,7.143116283190993e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001472298&type=8-K&dateb=20240517&owner=include&count=10,7.131337302022507e-05
cat__company_name_Okonkwo MedTech Ltd.,7.131080656788638e-05
cat__stock_ticker_y_FERN.NS,7.128408944819625e-05
cat__data_source_secondary_https://unit42.paloaltonetworks.com/threat-brief-phoenix-insurance-gr-2025/,7.119683458177923e-05
cat__disclosure_date_2023-02-08,7.117680668407196e-05
cat__discovery_date_2024-11-24,7.110259233892606e-05
cat__company_name_Lindgren Robotics Group Inc.,7.107244893680564e-05
cat__company_name_Winnipeg Office Holdings Inc.,7.099224884119162e-05
cat__stock_ticker_x_TAS,7.093015362145394e-05
cat__company_name_Pinnacle Crimson Stores Corp.,7.092253601486145e-05
cat__discovery_date_2025-03-27,7.091427384244939e-05
cat__disclosure_date_2023-11-15,7.090888205809873e-05
cat__data_source_primary_https://www.fox-timber-services-group.com/newsroom/2022/03/security-update,7.080311071655967e-05
cat__data_source_primary_https://therecord.media/2024/11/19/cypress-scholar-education-breached,7.076061740976159e-05
cat__stock_ticker_y_STLO,7.047950509522963e-05
